Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,State_County_Year
364,202,162,0,0,0,0,87,62,48,0,10,65,288,1,kentuckyfayette2018
238,218,19,1,0,0,0,119,50,36,0,0,238,0,0,kentuckygreenup2018
125,115,10,0,0,0,0,97,48,38,0,0,125,0,0,kentuckyhancock2018
361,191,170,0,0,0,0,100,64,49,0,0,66,295,0,kentuckyhardin2018
360,188,170,2,0,0,0,108,66,49,0,0,79,281,0,kentuckyhenderson2018
365,125,232,6,2,0,0,166,77,54,0,4,84,277,0,kentuckyjefferson2018
237,207,30,0,0,0,0,90,54,39,0,0,237,0,0,kentuckyjessamine2018
257,226,31,0,0,0,0,97,54,39,0,0,240,0,17,kentuckylivingston2018
364,183,181,0,0,0,0,100,64,50,0,0,68,296,0,kentuckymccracken2018
364,337,27,0,0,0,0,80,48,34,0,0,364,0,0,kentuckymorgan2018
243,214,28,1,0,0,0,108,54,38,0,0,243,0,0,kentuckyoldham2018
364,205,159,0,0,0,0,80,61,48,0,0,63,301,0,kentuckyperry2018
359,272,87,0,0,0,0,84,57,41,0,0,96,263,0,kentuckypike2018
282,224,58,0,0,0,0,74,57,39,0,0,195,87,0,kentuckypulaski2018
243,212,31,0,0,0,0,93,51,38,0,0,243,0,0,kentuckysimpson2018
348,324,24,0,0,0,0,87,48,35,0,0,348,0,0,kentuckytrigg2018
352,202,150,0,0,0,0,95,62,48,0,0,39,313,0,kentuckywarren2018
359,326,33,0,0,0,0,77,50,35,0,0,359,0,0,kentuckywashington2018
364,325,36,3,0,0,0,122,51,31,0,7,357,0,0,louisianaascension2018
365,280,85,0,0,0,0,96,63,38,0,0,218,144,3,louisianabossier2018
361,267,92,2,0,0,0,128,64,39,0,0,270,91,0,louisianacaddo2018
365,145,214,6,0,0,0,108,69,53,0,1,41,323,0,louisianacalcasieu2018
365,170,184,11,0,0,0,126,71,51,0,1,79,285,0,louisianaeastbatonrouge2018
365,279,78,7,1,0,0,153,66,38,0,1,297,67,0,louisianaiberville2018
365,207,157,1,0,0,0,101,67,47,0,1,87,277,0,louisianajefferson2018
365,210,155,0,0,0,0,97,65,47,0,0,114,251,0,louisianalafayette2018
362,280,82,0,0,0,0,90,56,39,0,0,207,155,0,louisianalafourche2018
365,212,153,0,0,0,0,100,62,46,0,0,111,254,0,louisianalivingston2018
365,209,156,0,0,0,0,87,63,46,0,22,0,338,5,louisianaorleans2018
363,323,40,0,0,0,0,100,51,34,0,0,285,78,0,louisianaouachita2018
356,324,32,0,0,0,0,97,48,31,0,0,356,0,0,louisianapointecoupee2018
119,84,35,0,0,0,0,92,61,41,0,0,0,119,0,louisianarapides2018
365,188,174,3,0,0,0,112,66,49,0,0,109,255,1,louisianast.bernard2018
364,350,14,0,0,0,0,93,44,27,0,0,364,0,0,louisianast.james2018
359,336,22,1,0,0,0,108,48,31,0,0,359,0,0,louisianast.johnthebaptist2018
352,321,31,0,0,0,0,97,50,33,0,0,352,0,0,louisianast.martin2018
365,280,84,1,0,0,0,101,61,38,0,0,200,165,0,louisianast.tammany2018
125,89,36,0,0,0,0,81,58,37,0,0,0,125,0,louisianatangipahoa2018
119,95,24,0,0,0,0,73,56,36,0,0,0,119,0,louisianaterrebonne2018
365,218,144,3,0,0,0,129,66,46,0,3,90,272,0,louisianawestbatonrouge2018
361,309,52,0,0,0,0,84,54,34,0,0,160,199,2,maineandroscoggin2018
365,262,101,0,1,1,0,216,60,42,0,0,135,230,0,mainearoostook2018
365,280,85,0,0,0,0,100,58,41,0,4,183,176,2,mainecumberland2018
365,331,33,1,0,0,0,122,50,37,0,0,329,36,0,mainehancock2018
360,339,21,0,0,0,0,90,47,30,0,115,210,33,2,mainekennebec2018
219,209,9,1,0,0,0,112,45,36,0,0,219,0,0,maineknox2018
354,290,64,0,0,0,0,98,58,39,0,0,144,210,0,maineoxford2018
365,309,56,0,0,0,0,97,54,37,0,0,155,209,1,mainepenobscot2018
339,327,11,1,0,0,0,122,46,36,0,0,324,15,0,mainewashington2018
227,207,18,2,0,0,0,119,49,40,0,0,227,0,0,maineyork2018
261,193,59,9,0,0,0,140,77,42,0,0,240,0,21,marylandannearundel2018
365,218,142,5,0,0,0,115,69,46,0,11,162,192,0,marylandbaltimore2018
364,182,174,8,0,0,0,129,74,51,0,14,108,242,0,marylandbaltimore(city)2018
243,209,33,1,0,0,0,147,58,39,0,0,243,0,0,marylandcalvert2018
240,199,41,0,0,0,0,97,61,41,0,0,240,0,0,marylandcarroll2018
358,207,144,7,0,0,0,129,63,47,0,0,133,225,0,marylandcecil2018
235,202,32,1,0,0,0,133,54,39,0,0,235,0,0,marylandcharles2018
365,283,80,1,1,0,0,151,61,40,0,0,256,109,0,marylanddorchester2018
245,204,41,0,0,0,0,100,61,41,0,0,245,0,0,marylandfrederick2018
362,298,64,0,0,0,0,97,56,39,0,0,259,103,0,marylandgarrett2018
358,247,101,10,0,0,0,150,66,42,0,0,178,180,0,marylandharford2018
365,205,160,0,0,0,0,78,61,47,0,41,0,324,0,marylandhoward2018
361,262,96,3,0,0,0,119,62,42,0,0,192,169,0,marylandkent2018
347,208,138,1,0,0,0,112,63,46,0,0,158,189,0,marylandmontgomery2018
365,248,109,7,1,0,0,166,71,42,0,2,246,117,0,marylandprincegeorge's2018
356,253,103,0,0,0,0,93,63,43,0,0,151,205,0,marylandwashington2018
360,335,21,4,0,0,0,133,47,36,0,0,344,16,0,massachusettsbarnstable2018
365,232,132,1,0,0,0,122,63,42,0,0,57,308,0,massachusettsberkshire2018
365,258,97,10,0,0,0,133,59,44,0,0,217,148,0,massachusettsbristol2018
360,323,34,3,0,0,0,108,51,37,0,0,343,17,0,massachusettsdukes2018
365,263,98,4,0,0,0,115,59,42,0,2,180,183,0,massachusettsessex2018
365,289,76,0,0,0,0,100,57,38,0,0,236,129,0,massachusettsfranklin2018
365,248,115,2,0,0,0,126,62,41,0,11,179,175,0,massachusettshampden2018
363,282,79,2,0,0,0,122,58,40,0,4,222,137,0,massachusettshampshire2018
365,308,57,0,0,0,0,97,54,38,0,1,212,152,0,massachusettsmiddlesex2018
353,337,15,1,0,0,0,105,45,32,0,19,334,0,0,massachusettsnorfolk2018
364,279,82,3,0,0,0,126,56,39,0,0,213,151,0,massachusettsplymouth2018
365,119,245,1,0,0,0,108,65,53,0,6,18,341,0,massachusettssuffolk2018
365,265,96,4,0,0,0,129,61,40,0,4,209,152,0,massachusettsworcester2018
286,218,60,8,0,0,0,150,67,40,0,0,213,73,0,michiganallegan2018
356,266,90,0,0,0,0,85,56,37,0,0,0,356,0,michiganbay2018
250,218,30,1,1,0,0,154,54,38,0,0,250,0,0,michiganbenzie2018
245,208,29,8,0,0,0,126,61,40,0,0,245,0,0,michiganberrien2018
240,202,31,7,0,0,0,126,64,40,0,0,240,0,0,michigancass2018
271,167,104,0,0,0,0,73,59,43,0,0,95,176,0,michiganchippewa2018
244,213,27,4,0,0,0,143,64,39,0,0,244,0,0,michiganclinton2018
362,255,104,3,0,0,0,122,64,43,0,0,179,183,0,michigangenesee2018
241,212,26,3,0,0,0,122,54,38,0,0,241,0,0,michiganhuron2018
342,231,109,2,0,0,0,147,61,43,0,0,111,231,0,michiganingham2018
356,217,135,4,0,0,0,115,65,44,0,0,115,241,0,michigankalamazoo2018
365,244,117,4,0,0,0,115,64,43,0,0,162,203,0,michigankent2018
114,108,6,0,0,0,0,66,37,12,0,0,0,114,0,michigankeweenaw2018
344,246,94,4,0,0,0,115,68,43,0,0,187,157,0,michiganlenawee2018
299,229,60,10,0,0,0,143,71,39,0,0,237,62,0,michiganmacomb2018
265,222,42,1,0,0,0,112,57,34,0,0,189,76,0,michiganmanistee2018
252,226,25,1,0,0,0,133,51,37,0,0,252,0,0,michiganmason2018
365,316,49,0,0,0,0,97,54,37,0,2,311,52,0,michiganmissaukee2018
61,60,1,0,0,0,0,59,31,13,0,0,0,0,61,michiganmonroe2018
240,203,31,3,3,0,0,174,67,40,0,0,240,0,0,michiganmuskegon2018
278,200,69,8,1,0,0,151,68,41,0,0,209,69,0,michiganoakland2018
289,224,61,4,0,0,0,115,64,40,0,0,219,68,2,michiganottawa2018
351,309,40,2,0,0,0,105,52,33,0,0,229,122,0,michiganschoolcraft2018
310,200,103,6,1,0,0,151,64,44,0,0,130,180,0,michiganst.clair2018
356,324,31,1,0,0,0,105,50,35,0,0,356,0,0,michigantuscola2018
365,238,121,6,0,0,0,150,67,46,0,0,161,204,0,michiganwashtenaw2018
365,105,253,7,0,0,0,133,78,57,0,1,50,294,20,michiganwayne2018
356,330,24,2,0,0,0,122,49,35,0,0,356,0,0,michiganwexford2018
365,223,141,1,0,0,0,115,66,44,0,3,158,204,0,minnesotaanoka2018
358,301,57,0,0,0,0,100,55,35,0,0,175,183,0,minnesotabecker2018
352,309,42,1,0,0,0,106,52,31,0,0,0,352,0,minnesotabeltrami2018
354,319,35,0,0,0,0,94,50,30,0,0,146,208,0,minnesotacarlton2018
320,268,52,0,0,0,0,100,55,31,0,0,0,320,0,minnesotacass2018
353,330,23,0,0,0,0,69,42,23,0,0,0,353,0,minnesotacook2018
348,292,55,1,0,0,0,107,57,32,0,0,142,206,0,minnesotacrowwing2018
365,257,108,0,0,0,0,92,59,41,0,32,0,333,0,minnesotadakota2018
231,206,24,1,0,0,0,133,51,38,0,0,231,0,0,minnesotagoodhue2018
365,175,189,1,0,0,0,104,68,51,4,5,38,216,102,minnesotahennepin2018
365,310,55,0,0,0,0,96,56,34,0,0,149,108,108,minnesotalake2018
365,308,57,0,0,0,0,86,55,36,0,0,125,240,0,minnesotalyon2018
126,114,12,0,0,0,0,74,49,30,0,0,126,0,0,minnesotamillelacs2018
361,222,139,0,0,0,0,98,61,44,0,0,84,277,0,minnesotaolmsted2018
365,217,147,1,0,0,0,111,64,44,0,0,0,341,24,minnesotaramsey2018
365,284,79,2,0,0,0,109,61,39,0,0,223,132,10,minnesotasaintlouis2018
357,306,49,2,0,0,0,112,56,37,0,0,279,78,0,minnesotascott2018
365,283,81,1,0,0,0,101,61,38,0,0,158,207,0,minnesotastearns2018
365,158,207,0,0,0,0,100,68,53,0,0,46,270,49,minnesotawashington2018
113,96,17,0,0,0,0,80,54,26,0,0,0,113,0,minnesotawinona2018
365,271,91,3,0,0,0,122,63,42,0,0,168,197,0,minnesotawright2018
312,182,128,2,0,0,0,129,67,47,0,0,100,212,0,mississippibolivar2018
365,199,163,2,1,0,0,159,63,49,0,0,65,300,0,mississippidesoto2018
359,195,163,1,0,0,0,119,62,49,0,0,0,359,0,mississippiforrest2018
105,77,28,0,0,0,0,82,55,36,0,0,0,105,0,mississippigrenada2018
363,257,105,1,0,0,0,102,59,41,0,0,113,250,0,mississippihancock2018
364,223,138,3,0,0,0,115,63,45,0,0,109,255,0,mississippiharrison2018
365,165,199,1,0,0,0,112,71,52,0,0,66,299,0,mississippihinds2018
362,219,141,2,0,0,0,105,62,47,0,0,96,266,0,mississippijackson2018
230,200,30,0,0,0,0,87,54,37,0,0,230,0,0,mississippilauderdale2018
243,226,17,0,0,0,0,80,49,36,0,0,243,0,0,mississippilee2018
325,318,7,0,0,0,0,71,44,29,0,0,325,0,0,mississippiyalobusha2018
245,186,58,1,0,0,0,112,74,42,0,0,245,0,0,missouriandrew2018
245,208,36,1,0,0,0,105,54,40,0,0,245,0,0,missouriboone2018
363,201,162,0,0,0,0,77,60,47,0,0,0,348,15,missouribuchanan2018
245,210,35,0,0,0,0,90,58,40,0,0,245,0,0,missouricallaway2018
364,266,98,0,0,0,0,97,61,41,0,0,183,181,0,missouricass2018
363,236,127,0,0,0,0,84,62,43,0,0,142,221,0,missouricedar2018
363,251,101,11,0,0,0,147,68,42,0,0,192,171,0,missouriclay2018
245,192,51,2,0,0,0,143,71,42,0,0,245,0,0,missouriclinton2018
365,242,123,0,0,0,0,93,59,44,0,0,144,216,5,missourigreene2018
365,223,142,0,0,0,0,77,59,44,0,22,0,322,21,missourijackson2018
365,304,61,0,0,0,0,95,54,36,0,0,226,0,139,missourijasper2018
351,255,90,6,0,0,0,119,63,42,0,0,151,166,34,missourijefferson2018
245,209,33,3,0,0,0,143,67,41,0,0,245,0,0,missourilincoln2018
365,336,28,1,0,0,0,105,49,35,0,0,365,0,0,missourimonroe2018
245,208,36,1,0,0,0,126,61,39,0,0,245,0,0,missouriperry2018
245,190,47,8,0,0,0,147,71,42,0,0,245,0,0,missourisaintcharles2018
365,178,181,6,0,0,0,119,71,51,0,18,126,221,0,missourisaintlouis2018
245,210,35,0,0,0,0,97,58,40,0,0,245,0,0,missourisaintegenevieve2018
365,129,226,9,1,0,0,182,73,55,0,5,75,278,7,missourist.louiscity2018
117,92,25,0,0,0,0,71,55,32,0,0,0,117,0,missouristoddard2018
119,101,18,0,0,0,0,78,55,28,0,0,0,119,0,missouritaney2018
360,303,51,5,1,0,0,166,56,33,0,0,0,360,0,montanacascade2018
365,313,46,5,1,0,0,161,54,40,0,0,306,58,1,montanafergus2018
365,222,127,11,5,0,0,193,70,45,0,0,144,206,15,montanaflathead2018
365,289,70,5,1,0,0,154,57,32,0,4,0,361,0,montanagallatin2018
118,107,8,3,0,0,0,117,48,11,0,0,0,118,0,montanalake2018
365,238,117,7,3,0,0,169,67,46,0,0,207,158,0,montanalewisandclark2018
365,139,206,8,12,0,0,186,80,55,0,0,0,362,3,montanalincoln2018
365,146,215,3,1,0,0,154,80,54,0,0,68,297,0,montanamissoula2018
360,309,47,3,1,0,0,160,54,37,0,1,262,97,0,montanaphillips2018
362,272,86,4,0,0,0,117,67,41,0,0,231,121,10,montanapowderriver2018
113,104,9,0,0,0,0,93,45,12,0,0,0,113,0,montanapowell2018
351,280,71,0,0,0,0,90,62,24,0,0,0,351,0,montanaravalli2018
364,298,65,1,0,0,0,139,58,41,0,0,287,77,0,montanarichland2018
105,93,10,2,0,0,0,134,52,17,0,0,0,105,0,montanaroosevelt2018
365,302,61,2,0,0,0,133,57,38,0,0,266,77,22,montanarosebud2018
365,256,95,14,0,0,0,148,73,37,0,0,0,353,12,montanasanders2018
112,99,12,1,0,0,0,118,52,20,0,0,0,112,0,montanasheridan2018
363,284,78,1,0,0,0,120,61,25,0,0,0,242,121,montanasilverbow2018
345,251,91,2,1,0,0,155,60,37,0,0,0,345,0,montanayellowstone2018
337,332,5,0,0,0,0,57,31,15,0,0,0,0,337,nebraskacass2018
365,198,163,4,0,0,0,108,67,47,0,0,155,199,11,nebraskadouglas2018
111,92,19,0,0,0,0,72,54,30,0,0,0,111,0,nebraskahall2018
357,329,28,0,0,0,0,93,48,34,0,0,357,0,0,nebraskaknox2018
289,239,50,0,0,0,0,80,55,36,0,0,217,72,0,nebraskalancaster2018
349,205,144,0,0,0,0,94,61,46,0,0,0,349,0,nebraskasarpy2018
116,91,25,0,0,0,0,74,54,29,0,0,0,116,0,nebraskascottsbluff2018
114,104,10,0,0,0,0,79,47,21,0,0,0,114,0,nebraskathomas2018
116,86,30,0,0,0,0,95,58,39,0,0,0,116,0,nebraskawashington2018
365,243,114,5,3,0,0,163,64,46,0,0,284,81,0,nevadacarsoncity2018
332,256,71,5,0,0,0,129,67,44,0,0,332,0,0,nevadachurchill2018
365,104,212,48,1,0,0,155,108,63,0,34,216,103,12,nevadaclark2018
362,291,61,6,2,2,0,229,60,21,0,0,0,362,0,nevadadouglas2018
346,296,46,4,0,0,0,126,61,19,0,0,77,24,245,nevadaelko2018
362,304,50,8,0,0,0,133,58,40,0,0,362,0,0,nevadalyon2018
365,350,15,0,0,0,0,99,32,18,0,0,0,0,365,nevadanye2018
365,177,169,19,0,0,0,146,80,51,0,2,240,107,16,nevadawashoe2018
355,259,90,6,0,0,0,108,71,44,0,0,348,7,0,nevadawhitepine2018
283,257,26,0,0,0,0,80,49,33,0,0,200,83,0,newhampshirebelknap2018
365,300,65,0,0,0,0,86,55,36,0,0,224,141,0,newhampshirecheshire2018
271,222,46,3,0,0,0,115,64,44,0,0,224,47,0,newhampshirecoos2018
365,294,71,0,0,0,0,90,55,39,0,0,184,181,0,newhampshiregrafton2018
365,327,38,0,0,0,0,97,51,37,1,0,335,29,0,newhampshirehillsborough2018
213,203,10,0,0,0,0,87,47,38,0,0,213,0,0,newhampshiremerrimack2018
365,309,53,3,0,0,0,115,55,39,0,0,248,117,0,newhampshirerockingham2018
365,277,87,1,0,0,0,112,56,41,0,0,183,182,0,newjerseyatlantic2018
365,153,198,12,2,0,0,164,76,53,1,42,56,266,0,newjerseybergen2018
365,166,194,5,0,0,0,140,71,52,1,6,94,264,0,newjerseycamden2018
365,241,124,0,0,0,0,93,60,43,0,14,107,244,0,newjerseycumberland2018
364,219,141,3,1,0,0,177,67,43,2,24,121,217,0,newjerseyessex2018
276,212,57,7,0,0,0,147,67,40,0,0,215,61,0,newjerseygloucester2018
365,190,166,7,2,0,0,174,69,49,0,50,90,225,0,newjerseyhudson2018
352,236,111,3,2,0,0,179,65,43,0,0,161,191,0,newjerseyhunterdon2018
365,229,129,6,1,0,0,187,67,43,0,0,158,207,0,newjerseymercer2018
365,239,120,6,0,0,0,133,65,42,0,9,153,203,0,newjerseymiddlesex2018
245,220,25,0,0,0,0,100,51,33,0,0,245,0,0,newjerseymonmouth2018
365,319,41,5,0,0,0,136,56,35,0,12,315,38,0,newjerseymorris2018
349,264,77,8,0,0,0,143,61,39,0,0,171,178,0,newjerseyocean2018
277,220,54,3,0,0,0,150,64,39,0,0,200,77,0,newjerseypassaic2018
365,156,209,0,0,0,0,96,64,52,0,18,0,347,0,newjerseyunion2018
357,250,106,1,0,0,0,112,64,40,0,19,102,236,0,newjerseywarren2018
365,137,209,18,1,0,0,165,90,57,0,0,223,103,39,newmexicobernalillo2018
117,117,0,0,0,0,0,49,28,11,0,0,0,117,0,newmexicocatron2018
118,102,16,0,0,0,0,62,52,28,0,0,0,118,0,newmexicochaves2018
365,121,212,28,4,0,0,187,100,58,0,2,241,81,41,newmexicodonaana2018
365,210,135,17,3,0,0,185,90,48,0,7,349,9,0,newmexicoeddy2018
365,193,166,6,0,0,0,143,80,50,0,1,244,120,0,newmexicolea2018
116,113,3,0,0,0,0,58,30,15,0,0,0,116,0,newmexicolincoln2018
120,120,0,0,0,0,0,43,31,13,0,0,0,120,0,newmexicolosalamos2018
357,343,11,3,0,0,0,137,32,16,0,0,0,0,357,newmexicoluna2018
362,246,113,3,0,0,0,126,77,46,0,0,360,2,0,newmexicorioarriba2018
365,213,136,16,0,0,0,129,93,47,0,2,363,0,0,newmexicosanjuan2018
354,223,119,12,0,0,0,119,84,45,0,0,348,3,3,newmexicosandoval2018
365,276,86,3,0,0,0,122,67,44,0,0,343,22,0,newmexicosantafe2018
112,107,5,0,0,0,0,61,39,18,0,0,0,112,0,newmexicosocorro2018
365,319,46,0,0,0,0,69,52,30,0,0,0,365,0,newmexicotaos2018
359,238,116,5,0,0,0,108,80,45,0,0,359,0,0,newmexicovalencia2018
365,250,113,2,0,0,0,112,63,42,0,0,142,223,0,newyorkalbany2018
365,229,127,9,0,0,0,150,65,44,0,51,142,172,0,newyorkbronx2018
358,300,54,4,0,0,0,126,61,37,0,0,323,35,0,newyorkchautauqua2018
349,327,20,1,1,0,0,156,46,31,0,0,349,0,0,newyorkdutchess2018
365,220,143,2,0,0,0,112,67,45,0,5,124,236,0,newyorkerie2018
365,317,46,2,0,0,0,108,54,41,0,0,348,17,0,newyorkessex2018
352,341,11,0,0,0,0,97,45,33,0,0,352,0,0,newyorkhamilton2018
245,233,12,0,0,0,0,93,48,36,0,0,245,0,0,newyorkherkimer2018
329,307,20,2,0,0,0,105,47,33,0,0,329,0,0,newyorkjefferson2018
365,271,94,0,0,0,0,82,56,34,0,0,0,365,0,newyorkkings2018
365,248,113,4,0,0,0,108,61,42,0,1,142,222,0,newyorkmonroe2018
365,305,60,0,0,0,0,93,54,28,0,0,0,365,0,newyorknassau2018
365,176,178,10,1,0,0,151,70,51,0,0,85,280,0,newyorknewyork2018
320,294,25,1,0,0,0,101,50,34,0,0,320,0,0,newyorkniagara2018
364,311,53,0,0,0,0,74,53,24,0,0,0,364,0,newyorkoneida2018
364,297,65,2,0,0,0,115,58,37,0,0,259,105,0,newyorkonondaga2018
365,279,85,1,0,0,0,147,57,39,0,0,207,158,0,newyorkorange2018
350,324,25,1,0,0,0,112,47,32,0,0,350,0,0,newyorkoswego2018
337,317,18,1,1,0,0,151,45,31,0,0,337,0,0,newyorkputnam2018
365,229,128,8,0,0,0,140,64,45,0,35,121,209,0,newyorkqueens2018
363,229,128,6,0,0,0,136,64,42,0,0,101,262,0,newyorkrichmond2018
365,301,58,5,0,1,0,210,57,38,0,0,252,113,0,newyorkrockland2018
361,341,19,1,0,0,0,119,45,31,0,0,361,0,0,newyorksaratoga2018
363,313,50,0,0,0,0,87,52,34,3,0,263,97,0,newyorksteuben2018
365,254,100,10,1,0,0,172,62,43,0,0,222,143,0,newyorksuffolk2018
360,332,27,1,0,0,0,101,47,33,0,0,360,0,0,newyorktompkins2018
239,210,25,4,0,0,0,115,58,38,0,0,239,0,0,newyorkwayne2018
365,295,58,11,1,0,0,169,61,38,0,0,255,110,0,newyorkwestchester2018
233,198,35,0,0,0,0,100,58,40,0,0,233,0,0,northcarolinaalexander2018
357,319,38,0,0,0,0,87,51,38,0,0,329,28,0,northcarolinaavery2018
364,261,103,0,0,0,0,93,58,40,0,0,134,230,0,northcarolinabuncombe2018
244,209,35,0,0,0,0,93,58,39,0,0,244,0,0,northcarolinacaldwell2018
222,202,20,0,0,0,0,77,49,38,0,0,222,0,0,northcarolinacarteret2018
232,198,34,0,0,0,0,97,58,40,0,0,232,0,0,northcarolinacaswell2018
352,226,126,0,0,0,0,80,60,43,0,0,0,352,0,northcarolinacatawba2018
349,240,109,0,0,0,0,100,60,42,0,0,137,207,5,northcarolinacumberland2018
353,185,168,0,0,0,0,79,61,49,0,0,0,353,0,northcarolinadavidson2018
358,191,167,0,0,0,0,100,62,48,0,0,94,264,0,northcarolinadurham2018
354,286,68,0,0,0,0,80,55,36,0,0,133,221,0,northcarolinaedgecombe2018
365,189,174,2,0,0,0,101,68,50,0,1,118,246,0,northcarolinaforsyth2018
195,165,30,0,0,0,0,93,64,43,0,0,195,0,0,northcarolinagraham2018
233,193,40,0,0,0,0,93,61,42,0,0,233,0,0,northcarolinagranville2018
355,238,116,1,0,0,0,105,64,44,0,0,151,191,13,northcarolinaguilford2018
280,221,58,1,0,0,0,105,67,44,0,0,240,40,0,northcarolinahaywood2018
109,103,6,0,0,0,0,59,42,26,0,0,0,109,0,northcarolinahyde2018
237,175,61,1,0,0,0,108,67,43,0,0,146,91,0,northcarolinajackson2018
354,228,126,0,0,0,0,90,59,44,0,0,87,267,0,northcarolinajohnston2018
210,95,115,0,0,0,0,85,63,52,0,0,76,134,0,northcarolinalee2018
278,249,28,1,0,0,0,108,51,36,0,0,222,0,56,northcarolinalenoir2018
225,184,41,0,0,0,0,90,58,41,0,0,225,0,0,northcarolinalincoln2018
356,340,16,0,0,0,0,93,45,31,0,0,356,0,0,northcarolinamacon2018
289,261,28,0,0,0,0,80,50,34,0,0,224,0,65,northcarolinamartin2018
360,173,182,5,0,0,0,108,71,51,1,2,124,233,0,northcarolinamecklenburg2018
355,287,68,0,0,0,0,80,54,27,0,0,0,355,0,northcarolinamitchell2018
363,282,81,0,0,0,0,98,55,39,0,0,172,191,0,northcarolinamontgomery2018
329,302,27,0,0,0,0,77,50,31,0,0,188,141,0,northcarolinanewhanover2018
233,206,27,0,0,0,0,97,54,40,0,0,233,0,0,northcarolinaperson2018
345,259,86,0,0,0,0,87,56,41,0,0,120,225,0,northcarolinapitt2018
233,190,43,0,0,0,0,90,58,42,0,0,233,0,0,northcarolinarockingham2018
336,322,14,0,0,0,0,74,48,35,0,0,336,0,0,northcarolinarowan2018
363,255,108,0,0,0,0,81,58,42,0,0,119,244,0,northcarolinaswain2018
189,143,43,3,0,0,0,122,67,44,0,0,189,0,0,northcarolinaunion2018
361,152,209,0,0,0,0,90,65,52,1,0,77,283,0,northcarolinawake2018
230,184,46,0,0,0,0,84,64,44,0,0,230,0,0,northcarolinayancey2018
361,311,50,0,0,0,0,90,54,38,0,0,282,79,0,northdakotabillings2018
361,311,49,1,0,0,0,108,54,34,0,0,298,62,1,northdakotaburke2018
365,247,114,2,2,0,0,153,61,41,4,4,116,240,1,northdakotaburleigh2018
360,271,88,1,0,0,0,121,58,39,0,3,183,169,5,northdakotacass2018
349,297,52,0,0,0,0,90,54,35,0,0,262,86,1,northdakotadunn2018
355,293,62,0,0,0,0,93,57,38,0,0,255,99,1,northdakotamckenzie2018
365,305,58,2,0,0,0,111,58,38,0,6,248,111,0,northdakotamercer2018
360,286,71,3,0,0,0,122,61,39,0,0,254,104,2,northdakotaoliver2018
360,316,41,3,0,0,0,112,54,34,0,0,171,178,11,northdakotaward2018
360,291,69,0,0,0,0,100,59,38,0,0,208,150,2,northdakotawilliams2018
333,288,45,0,0,0,0,70,53,31,0,0,0,333,0,ohioadams2018
356,260,91,5,0,0,0,119,61,42,0,0,186,170,0,ohioallen2018
244,208,33,3,0,0,0,129,61,39,0,0,244,0,0,ohioashtabula2018
94,75,19,0,0,0,0,62,55,37,0,0,0,94,0,ohioathens2018
365,331,34,0,0,0,0,72,48,18,2,251,0,110,2,ohiobelmont2018
365,241,118,6,0,0,0,140,71,42,0,0,272,90,3,ohiobutler2018
362,170,188,4,0,0,0,140,69,52,0,0,105,257,0,ohioclark2018
356,245,109,2,0,0,0,101,64,44,0,0,171,185,0,ohioclermont2018
245,202,42,1,0,0,0,112,64,41,0,0,245,0,0,ohioclinton2018
63,63,0,0,0,0,0,30,21,12,0,0,0,0,63,ohiocolumbiana2018
365,165,189,11,0,0,0,133,77,53,0,5,143,210,7,ohiocuyahoga2018
244,212,32,0,0,0,0,100,54,39,0,0,244,0,0,ohiodelaware2018
364,337,27,0,0,0,0,80,49,35,0,0,364,0,0,ohiofayette2018
365,210,153,2,0,0,0,122,66,47,0,11,128,224,2,ohiofranklin2018
245,196,40,9,0,0,0,129,77,42,0,0,245,0,0,ohiogeauga2018
363,210,152,1,0,0,0,122,64,47,0,0,121,242,0,ohiogreene2018
365,97,260,7,1,0,0,159,76,57,0,6,91,268,0,ohiohamilton2018
145,134,11,0,0,0,0,65,41,3,103,0,0,40,2,ohioharrison2018
344,96,246,2,0,0,0,108,70,55,0,0,44,300,0,ohiojefferson2018
245,208,36,1,0,0,0,115,64,40,0,0,245,0,0,ohioknox2018
365,258,98,9,0,0,0,126,66,42,0,0,164,201,0,ohiolake2018
365,271,92,2,0,0,0,119,58,42,0,0,115,250,0,ohiolawrence2018
245,210,35,0,0,0,0,100,54,40,0,0,245,0,0,ohiolicking2018
365,255,109,1,0,0,0,101,61,41,0,0,126,239,0,ohiolorain2018
348,215,123,9,1,0,0,151,66,45,0,0,153,195,0,ohiolucas2018
244,209,34,1,0,0,0,101,58,41,0,0,244,0,0,ohiomadison2018
365,242,123,0,0,0,0,90,59,43,0,0,79,286,0,ohiomahoning2018
365,240,125,0,0,0,0,100,63,42,0,0,139,226,0,ohiomedina2018
245,207,37,1,0,0,0,140,61,40,0,0,245,0,0,ohiomiami2018
363,193,166,4,0,0,0,129,66,49,4,0,139,220,0,ohiomontgomery2018
343,309,34,0,0,0,0,97,50,36,0,0,295,48,0,ohionoble2018
279,214,65,0,0,0,0,100,63,39,0,0,211,68,0,ohioportage2018
365,186,178,1,0,0,0,107,64,50,0,0,116,249,0,ohiopreble2018
365,338,27,0,0,0,0,84,43,13,0,0,0,114,251,ohioscioto2018
